product_id,title,price_text,area_text,price_per_m2_text,bedrooms,bathrooms,direction,balcony_direction,floors,frontage,road_width,legal,furniture,property_type,address,description,post_date,expiry_date,listing_type,contact_name,url
44952527,"Bán 110m2 đất khu vực Mỹ An, Ngũ Hành Sơn, Đà Nẵng","9,5 tỷ",110 m²,"86,36 triệu/m²",,,Đông,,,"5,5 m",5 m,Sổ đỏ/ Sổ hồng.,,,"Bán, Đà Nẵng, Ngũ Hành Sơn, Bán đất tại đường Ngũ Hành Sơn","Siêu hiếm đất 110m² kiệt nhựa ô tô đường Ngũ Hành Sơn. | + Cách đại học Kinh Tế 200m, chợ Bắc Mỹ An 300m. | + Ra sông Hàn 300m, ra biển Mỹ Khê 1km. Ngay Khán đài xem pháo hoa đang thi công. | + Kiệt ô tô, cách đường Ngũ Hành Sơn 50m. | + Phù hợp xây khách sạn, căn hộ, phòng trọ.= | + Diện tích 110m². | + Ngang 5,5m vuông vức. | Giá 9,5 tỷ. (tặng thiết kế tòa căn hộ 5 tầng có thang máy, 12 căn hộ + 1 mặt bằng kinh doanh. Doanh thu ước 60 triệu/tháng). Nhà 2 tầng cũ đang có dòng tiền. | ĐT: Chính chủ 0913 477 ***.",02/04/2026,09/04/2026,Tin VIP Kim Cương,Anh Dũng,https://batdongsan.com.vn/ban-dat-duong-ngu-hanh-son-phuong-my-an-48/ban-110m2-khu-vuc-da-nang-pr44952527
44846459,Trực tiếp CĐT BT Ciputra mới có hầm cạnh công viên hồ 65ha đã có sổ - nhận nhà ngay - Vay 0% 24 th,"52,5 tỷ",140 m²,375 triệu/m²,,,,,,7 m,,,,,"Bán, Hà Nội, Tây Hồ, Nhà biệt thự, liền kề tại GIA by KITA","* Trực tiếp CĐT Kita Capital Group mở bán biệt thự liền kềvườn Ciputra nhận nhà ngay - đã có sổ đỏ từng căn. Đơn giá chỉ từ 375 - 450 tr/m rất hợp lý so với thị trường BT Tây Hồ. Hotline: 0916 786 *** (TPKD Ms. Thu Thảo). | + DT 140m² và 150m: Giá từ 52,5 - 57 tỷ - 60 tỷ - 65 tỷ - 75 tỷ. | + Căn góc 180 - 182 - 189 - 228m²: Giá từ 85 tỷ - 87tỷ - 107 tỷ. | - Chính sách thanh toán linh hoạt: | + Chiết khấu 5% khi thanh toán tiến độ. | + Chiết khấu 10% khi thanh toán sớm 95% trong 60 ngày. | + Hỗ trợ vay 0% Ls trong 24 tháng vốn chỉ từ 15 tỷ (30%) Nhậnnhà ngay. | + Chiết khấu thêm 1% khi mua từ sản phẩm từ thứ 2 trở lên. | + Miễn phí dịch vụ 24 tháng. |  | - Thông số biệt thự: | + Mặt tiền 7m, Căn Góc lên tới 9m. | + Xây dựng 1 hầm + 3 tầng nổi + 1 tum theo phong cách Địa Trung Hải, hiện đại, sang trọng và thanh lịch. | + Thiết kế đầy đủ công năng tối ưu 4 - 5PN, hầm rộng thiết kếkho và phòng đa năng, có thể để được 2 - 3 ô tô. | + Hạ tầng giao thông: Đường 13.5m - 17.5m - 21m - 30m. | - Pháp lý bàn giao: | + Đã có sổ đỏ lâu dài từng căn. | + Nhà hoàn thiện, nhận bàn giao ở ngay. | * Liên hệ báo giá chi tiết: 0916 786 *** (Ms. Thu Thảo). |  | * Sống danh gia đúng nghĩa tại GIA 22 by KiTa. | - Vị trí: Hưởng trọn quy hoạch tỷ đô của quy hoạch Tây Hồ. | + Ngay bên cạnh siêu công viên hồ 65hecta. | + 5 phút đến Lotte Mall Tây Hồ. | + 7 phút đến Trường Quốc Tế UNIS, SIS, Hanoi Academy, | + Thuận tiện di chuyển đến Ciputra club, trụ sở 36 Bộ ban ngành và 13 Đại sứ quán, Hồ Tây, Bệnh viện Sun và Sân bay Nội Bài, | - Tận hưởng cuộc sống riêng tư, yên bình với chuỗi 3 công viênnội khu gần 12000m² cùng siêu công viên 65ha. | - Hệ tiện ích nội khu nâng tầm giá trị sống: Quảng trường ánhsáng IRIS, ốc đảo xanh, vườn ánh dương và khu thể thao liênhoàn. | - Hệ tiện ích ngoại khu đẳng cấp chuẩn 5 sao Quốc Tế. |  | Tại sao lựa chọn Gia By Kita thời điểm này? | - Ciputra: Cộng đồng cư dân tinh hoa đời đầu vẫn luôn cósức hút: Nhiều căn Biệt thự đc giao dịch - sửa sang - xây mới. | - Năm 2026 siêu công viên 65ha liền kề dự án chính thức hoànthiện - Hi...",02/04/2026,09/04/2026,Tin VIP Kim Cương,Thu Thảo,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-gia-by-kita/truc-tiep-cdt-bt-ciputra-moi-co-ham-canh-cong-vien-ho-65ha-da-co-so-nhan-ngay-vay-0-24-th-pr44846459
44997767,"Bán nhanh vài căn CT5 suất nội bộ đợt 1 giá cực kì ưu đãi, thấp hơn các dự án xung quanh từ 35-60%","8,5 tỷ",78 m²,"108,97 triệu/m²",2 PN,2 phòng,,,,,,Văn Bản Thỏa Thuận,Cơ bản,,"Bán, Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Masteri Park Place","E Đông còn vài căn suất nội bộ giá cực kì ưu đãi như sau: | * Căn 1PN: | + Căn 1PN diện tích 55m², giá chỉ 6 tỷ đã bao gồm VAT và PBT. (Tặng kèm 2 năm PQL). |  | * Căn 2PN: | + Căn 2PN diện tích 78m² giá chỉ 8,5 tỷ đã bao gồm VAT và PBT. (Tặng kèm 2 năm PQL). |  | * Căn 3PN: | + Căn 3PN diện tích 100m², giá chỉ 11,3 tỷ đã bao gồm VAT và PBT. (Tặng kèm 2 năm PQL).",30/03/2026,09/04/2026,Tin VIP Kim Cương,Lê Phương Đông,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-phu-masteri-park-place/ban-nhanh-vai-ct5-suat-noi-bo-dot-1-gia-cuc-ki-uu-dai-thap-hon-cac-du-xung-quanh-tu-35-60-pr44997767
45456639,Bán căn hộ cho thuê gần ngay cầu Rồng,31 tỷ,168 m²,"184,52 triệu/m²",,,Tây - Bắc,Tây - Bắc,5 tầng,10 m,5 m,Sổ đỏ/ Sổ hồng,,,"Bán, Đà Nẵng, Hải Châu, Nhà mặt phố tại phường Phước Ninh","Bán căn hộ có 28 phòng đang cho thuê. | 5 tầng, 1 lửng, 1 tum. Có thang máy. | Ngang rộng 10m, đường kiệt oto tránh. | Kiệt thông đường Nguyễn Văn Linh. | Vị trí trung tâm, doanh thu ổn định. | Liên hệ: Quốc Hùng.",02/04/2026,09/04/2026,Tin VIP Kim Cương,Quốc Hùng,https://batdongsan.com.vn/ban-nha-mat-pho-phuong-phuoc-ninh/ban-can-ho-cho-thue-gan-ngay-cau-rong-pr45456639
45448335,"Cần bán 2 căn Noble Ctystal Tây Hồ giá 12,x tỷ và 15,x tỷ","15,2 tỷ","93,5 m²","162,57 triệu/m²",2 PN,2 phòng,,,,,,Hợp đồng mua bán,,,"Bán, Hà Nội, Tây Hồ, Căn hộ chung cư tại Noble Crystal Tây Hồ","Cần tiền bán 2 căn tại chung cư Noble Crystal Tây Hồ. |  | Căn 01 tòa S5 view nội khu ban công Nam cực mát. | Diện tích 93m². | Loại căn hộ: Căn hộ thường 2 phòng ngủ, 2WC. | Giá bán: 15,2 tỷ (tổng giá full). |  | Căn 1 phòng ngủ tòa S5 Noble Crystal Tây Hồ. | Căn hộ số 03 tòa S5 view nội khu cực đẹp. | Diện tích thông thủy 76m². | Phương án thanh toán: Vay ngân hàng hỗ trợ lãi suất 0% đến khi nhận nhà. | Giá bán: 12,7 tỷ. | Vốn vào chỉ 20% khoảng 2,5 tỷ, số còn lại ngân hàng giải ngân. |  | LH: 0962 346 ***.",01/04/2026,08/04/2026,Tin VIP Kim Cương,Nguyễn Kiên,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-thuong-1-noble-crystal-tay-ho/ban-2-ctystal-gia-12-x-ty-va-15-x-ty-pr45448335
45280643,"Chính thức mở bán phân khu cao cấp Lakeside, sổ đỏ lâu dài, chính sách ckhau tốt nhất thị trường",20 tỷ,252 m²,"79,36 triệu/m²",4 PN,4 phòng,Đông - Nam,Đông - Nam,3 tầng,10 m,25 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,"Bán, Vĩnh Phúc, Phúc Yên, Nhà biệt thự, liền kề tại Thanh Xuân Valley","Nhận booking biệt thự cao cấp nhất tại dự án diện tích từ 196m² - 628m² tại dự án Thanh Xuân Valley, nằm ngay cạnh hồ Thiều Quang, chiết khấu và giá tốt nhất thị trường. |  | * Số lượng hữu hạn & Pháp lý bền vững: Chỉ 124 biệt thự Đơn lập và Song lập với hình thức đất ở, sở hữu lâu dài. | - Đơn lập: 56 căn. | - Song lập: 68 căn. | Số tầng cao: 3 tầng. | Phong cách Thiết kế: Đương đại - Contemporary. | * Đơn vị kiến tạo: | Thiết kế kiến trúc: SCSY Studio của Singapore (đơn vị thiết kế danh tiếng với nhiều kiệt tác quốc tế). | Thiết kế cảnh quan: Element Design Studio của Singapore (nhà thiết kế cảnh quan làm nên vẻ đẹp của những resort sang trọng bậc nhất). | * Địa thế phân tầng đa dạng nhất thung lũng: 4 tầng bậc trải dài từ cao độ + 38m đến + 75m, ""may đo"" theo địa hình để tạo nên những lớp không gian sống nguyên bản. | * Quà tặng dành cho khách hàng: | - Ưu tiên chọn căn cho 3 khách hàng booking đầu tiên tại dự án. | - Chiết khấu Early Bird 500 triệu. | - Miễn phí dịch vụ lên đến 5 năm. | - Tặng gói dịch vụ chăm sóc cảnh quan 3 năm. | - HTLS lên tới 30 tháng. | Thông tin liên hệ: 0367 626 *** (LHTT/Zalo).",30/03/2026,14/04/2026,Tin VIP Kim Cương,Hoàng Anh,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-ngoc-thanh-1-thanh-xuan-valley/chinh-thuc-mo-ban-phan-khu-cao-cap-lakeside-so-o-lau-dai-chinh-sach-ckhau-tot-nhat-thi-truong-pr45280643
45401575,"Shophouse trung tâm Hải Phòng sát 10 tòa chung cư, dòng tiền từ 50tr/tháng, 7 tầng, MT 6m 14.5 tỷ","14,5 tỷ",78 m²,"185,9 triệu/m²",,,,,7 tầng,6 m,,Sổ đỏ/ Sổ hồng,Không nội thất,,"Bán, Hải Phòng, Ngô Quyền, Shophouse, nhà phố thương mại tại The Grand Harbor","Tọa lạc ngay mặt đường huyết mạch Lê Thánh Tông, Shophouse Grand Harbor sở hữu tọa độ ""vàng"" hiếm hoi còn sót lại tại trung tâm TP. Hải Phòng. Đây là cơ hội sở hữu bất động sản có giá trị gia tăng phi mã theo thời gian. |  | Thông số vàng cho mọi loại hình kinh doanh. | - Diện tích: 78m² (đất vuông vắn). | - Mặt tiền: 6m (cực thoáng, tối ưu nhận diện thương hiệu). | - Xây dựng: 7 tầng bề thế (thiết kế tân cổ điển sang trọng, tối ưu công năng sử dụng). | - Giá chỉ: 14.5 tỷ/căn (Mức giá cực tốt cho phân khúc shophouse trung tâm). |  | Tại sao nên đầu tư Grand Harbor ngay lúc này? | - Cộng đồng khách hàng khổng lồ: Sát cạnh quần thể 10 tòa chung cư cao cấp. Đây là nguồn khách hàng nội khu cực lớn, đảm bảo dòng tiền cho thuê hoặc tự kinh doanh bền vững. | - Hạ tầng bứt phá: Nằm trên trục đường chính kết nối cảng biển và trung tâm thành phố, lưu lượng giao thông tấp nập 24/7. | - Công năng đa dạng: Với thiết kế 7 tầng, gia chủ có thể kết hợp: Kinh doanh Cafe/Spa tầng 1 - 2, làm văn phòng tầng 3 - 5 và ở tại tầng 6 - 7. | - Pháp lý minh bạch: Sổ đỏ lâu dài, sẵn sàng giao dịch. |  | Đặc biệt: Số lượng că có hạn. Quý nhà đầu tư chậm chân sẽ lỡ mất cơ hội sở hữu quỹ đất trung tâm hiếm hoi này. |  | Liên hệ xem nhà & nhận bảng giá chính sách ưu đãi: | Hotline/Zalo: 0936 543 *** (Em Hằng - 24/7). | Hỗ trợ: Xem thực tế dự án và tư vấn phương án tài chính tối ưu nhất.",26/03/2026,05/04/2026,Tin VIP Kim Cương,Vũ Minh Hằng,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-le-lai-phuong-may-chai-the-grand-harbor/sieu-pham-au-tu-trung-tam-hai-phong-sat-10-toa-chung-cu-78m2-mt-6m-7-tang-hon-14-ty-pr45401575
44281829,Bán cắt lỗ 1 tỷ căn shophouse 7 tầng ngay chân cầu Trần Thị Lý,22 tỷ,110 m²,200 triệu/m²,,,Bắc,Bắc,7 tầng,5 m,8 m,Hợp đồng mua bán,Không nội thất,,"Bán, Đà Nẵng, Ngũ Hành Sơn, Shophouse, nhà phố thương mại tại Sun Cosmo Residence","Căn shophouse thuộc tổ hợp dự án Sun Cosmo của chủ đầu tư Sun Group. | Thông tin căn: B2-7-8 diện tích đất 110m² xây dựng 7 tầng diện tích tầng 1 88m². | Vị trí: Cách sông Hàn 100m, cách cầu Rồng 1,5km, biển Mỹ Khê 5' lái xe. | Liên hệ ngay: 0981 186 ***.",01/04/2026,16/04/2026,Tin thường,Vũ Văn Cường,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tran-thi-ly-phuong-my-an-sun-cosmo-residence/ban-cat-lo-1-ty-can-7-tang-ngay-chan-cau-ly-pr44281829
45447412,"Bán Căn góc 2PN - 2WC Bcons Green View chỉ 2,22tỷ, 51m2, Đã có sổ, view ngoại khu, bao thuế phí","2,22 tỷ",51 m²,"43,53 triệu/m²",2 PN,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,,,"Bán, Bình Dương, Dĩ An, Căn hộ chung cư tại Bcons Green View","Bán Căn góc 2PN - 2WC Bcons Green View chỉ 2,22tỷ, 51m², Đã có sổ, view ngoại khu, bao thuế phí | Nhà sẵn sổ hồng, căn duy nhất có giá tốt. | Diện tích: 51m², 2PN - 2WC. | Giá bán 2,22tỷ bao full chi phí (Có thương lượng cho khách thiện chí). | Nhà đang trống sẳn, cọc vào ở ngay. | Vị trí đối diện Go Dĩ An, cạnh Thủ Đức thuận tiện di chuyển về trung tâm Tp HCM qua Phạm Văn Đồng,... | Hotline: 0779 719 *** Ms Thuỷ",01/04/2026,16/04/2026,Tin thường,Huỳnh Bích Thủy,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-1k-phuong-dong-hoa-bcons-green-view/ban-goc-2pn-2wc-chi-2-22ty-51m2-a-co-so-ngoai-khu-bao-thue-phi-pr45447412
45447411,"Bán Lô đất Hòa Thọ Tây-Cẩm Lệ 89m2 chỉ 2,8 tỷ","2,8 tỷ",89 m²,"31,46 triệu/m²",,,,,,,,,,,"Bán, Đà Nẵng, Cẩm Lệ, Bán đất tại phường Hòa Thọ Tây","Cần bán lô đất Hòa Thọ Tây Cẩm Lệ ngay cầu vượt Hòa Cầm-Cẩm Lệ Đà Nẵng | Diện tích:89m2 | Đường oto, xe tải thỏa mái | khu vực dân trí cao, | Gần khu vực Khu Công Nghiệp Hòa Cầm Đà Nẵng | Gần trường quân sự quân khu V | Thích hợp cho việc xây nhà an cư lập nghiệp | Gía:2,8ty | Liên hệ:0335 923 ***",01/04/2026,16/04/2026,Tin thường,Nguyễn Hữu Thắng,https://batdongsan.com.vn/ban-dat-phuong-hoa-tho-tay/ban-lo-at-cam-le-89m2-chi-2-8-ty-pr45447411
45445309,"Bán nhà ngang khủng 6m x18 = 108.7m2, giá nhỉnh 4 tỷ gần siêu thị Mega Q12, TPHCM","4,2 tỷ","108,7 m²","38,64 triệu/m²",,,Nam,,,6 m,8 m,Sổ đỏ/ Sổ hồng,,,"Bán, Hồ Chí Minh, Quận 12, Nhà riêng tại đường Lê Thị Riêng","Bán nhà + đất thổ cư phường Thới An, TP. HCM. |  | Vị trí: Phường Thới An, Quận 12. |  | Diện tích: 108.7 m² thổ cư 100%, sổ hồng riêng. | Kết cấu: Nhà cấp 4, 1 trệt + gác nhà cấp 4 cũ. | Hướng: Nam (mát mẻ, phong thủy tốt). |  | Ưu điểm nổi bật: | Lô góc, vị trí đẹp. | Cách đường Lê Thị Riêng chỉ ~30m. | Đường trước nhà ~4m, đường thông, xe ra vào thoải mái. | Khu dân cư hiện hữu, an ninh không ngập nước. |  | Kết nối giao thông thuận tiện: | Nhanh ra Lê Văn Khương, Hà Huy Giáp, QL1A. | Di chuyển Gò Vấp Bình Dương dễ dàng. |  | Phù hợp: | Ở gia đình. | Kinh doanh buôn bán nhỏ. | Đầu tư giữ tiền, xây mới sinh lời. |  | Pháp lý: Sổ hồng riêng, pháp lý chuẩn, sử dụng lâu dài. |  | Liên hệ: 0776 606 ***.",01/04/2026,16/04/2026,Tin thường,Datvang,https://batdongsan.com.vn/ban-nha-rieng-duong-le-thi-rieng-phuong-thoi-an-1-64/ban-ngang-khung-6m-x18-108-7m2-gia-nhinh-4-ty-gan-sieu-mega-q12-tphcm-pr45445309
45092948,"Bán nhà 02 tầng mặt tiền chợ chiều Đức Hoà ngang 6m, dài 45m 275m2 đất thổ cư 100%","6,5 tỷ",275 m²,"23,64 triệu/m²",9 PN,9 phòng,Tây,Nam,2 tầng,6 m,12 m,Sổ đỏ/ Sổ hồng,Cơ bản,,"Bán, Long An, Đức Hòa, Nhà mặt phố tại đường Bình Tả 2","Bán nhà mặt tiền chợ chiều Đức Hoà. | Ngang 6m, dài 45m 275m² đất thổ cư 100%. | 1 trệt + 1 lầu đúc BTCT, DT sử dụng ~550m², gồm 08 căn 02 tầng và 01 ki - ốt thu nhập 28,5 tr/ tháng. Hiện tại đã thuê full và cho thu nhập thực tế. | Đường nhựa 12m, kinh doanh sầm uất. | Phù hợp ở kinh doanh đầu tư cho thuê. | Chính chủ bán có hỗ trợ vay ngân hàng.",01/04/2026,16/04/2026,Tin thường,Nguyễn Khang Minh,https://batdongsan.com.vn/ban-nha-mat-pho-duong-binh-ta-2-xa-duc-hoa-ha-419/ban-02-tang-tien-cho-chieu-ngang-6m-dai-45m-270m-dat-tho-cu-100-pr45092948
45394645,Hàng VIP biệt thự đơn lập quay công viên 8 phòng ngủ full nội thất 5 sao cho thuê 2tỷ/năm,55 tỷ,435 m²,"126,44 triệu/m²",8 PN,9 phòng,Đông - Bắc,,4 tầng,20 m,"13,5 m",Sổ đỏ/ Sổ hồng,Full nội thất 5 sao.,,"Bán, Quảng Ninh, Hạ Long, Nhà biệt thự, liền kề tại Sun Grand City Feria Hạ Long","Biệt thự đơn lập nằm tròn khu đô thị biển đẹp nhất miền bắc Sun Grand City Feria, căn biệt thự 8 PN bể bơi riêng, full nội thất tiêu chuẩn 5 sao. | Cho thuê dòng tiền trung bình 2 tỷ/ năm. | Sổ đỏ lâu dài, tính đơn giá đất chỉ 105tr/m² cực rẻ. | Lh: 0981 186 *** làm việc chính chủ.",25/03/2026,09/04/2026,Tin thường,Vũ Văn Cường,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ky-quan-phuong-bai-chay-sun-grand-city-feria-ha-long/hang-vip-on-lap-quay-cong-vien-8-phong-ngu-full-noi-that-5-sao-cho-thue-2ty-nam-pr45394645
45447170,"Chuyển nhượng đất xưởng KCN Bá Thiện DT 5ha( 5000m - 1ha - 5ha) sẵn sàng giao đất, xây dựng luôn",Thỏa thuận,50.000 m²,,,,,,,,,,,,"Bán, Vĩnh Phúc, Bình Xuyên, Kho, nhà xưởng tại đường 310","Chuyển nhượng đất xưởng KCN Bá Thiện DT 5ha( 5000m - 1ha - 5ha) sẵn sàng ban giao đất ạch và xây dựng luôn, pháp lý chuẩn, đường điện công suất lớn. | + Diện tich 5ha( 5000m - 1ha - 5ha). | + Đường xe công thuận tiện di chuyển, cao tốc Hà Nội - Lào Cai, đường sắt Lào Cai - Hải Phòng, sân bay 20km, trung tầm Hà Nội 30km. | + Được hưởng nhiều ưu đãi của tỉnh miễn 2 giảm 4. | + Nhiều ngành nghề được tỉnh thu hút đầu tư: Điện tử, cơ khí chế tao, các công ty phụ trợ... | - Liên hệ: 0963 207 *** 0906 196 *** gặp Anh Hữu.",01/04/2026,16/04/2026,Tin thường,Đỗ Văn Hữu,https://batdongsan.com.vn/ban-kho-nha-xuong-duong-310-xa-ba-hien-674/chuyen-nhuong-at-kcn-thien-dt-5ha-5000m-1ha-2ha-5ha-san-sang-giao-at-xay-dung-luon-pr45447170
45170868,"Tổng hợp quỹ căn đẹp giá tốt The Cosmopolitan (M1, M2, M3) và Y4, Y5 tặng 500 tr - chiết khấu 16%",Thỏa thuận,65 m²,,,,,,,,,,,,"Bán, Hà Nội, Đông Anh, Căn hộ chung cư tại Imperia Signature Cổ Loa","* Tổng hợp quỹ căn hộ siêu phẩm cuối cùng dòng Imperia Signature Cổ Loa - chung cư hạng sang dự kiến chỉ từ 89triệu/m² view hồ - khu triển lãm lớn top 10 thế giới. Mr Mạnh: 0912 906 ***. | ---------------------- | - Quà tặng dành riêng cho khách hàng booking sớm 500 triệu view hồ đẹp số lượng hữu hạn. | - Giá dự kiến chỉ từ 89 triệu/m². | - Quà tặng thẻ thành viên kim cương cho khách hàng VIP của MIK các dự án sau các thành viên sẽ đc ck 2 - 5% thành viên VIP. | - View trọn hơn 40 ha cây xanh và mặt nước Hồ rộng lớn. | - Vị trí siêu trung tâm đẹp nhất Vin Cổ Loa. | - Vị trí kết nối giao thông thuận tiện đi vào trung tâm hà nội và sân bay nội bài. | - Imperia Signature Cổ Loa - siêu trung tâm - gần siêu tiện ích: | - Đơn vị chiếu sáng hàng đầu ESA thiết kế hệ thống chiếu sáng cho toàn bộ 5 tòa tháp. | Mr Mạnh trưởng phòng kinh doanh CĐT MIK: 0912 906 ***. | ---------------------- | - Quy mô 3 tòa: Tòa M1 và M2, tòa M3 và 2 tòa Y4, Y5. | - Cao 45 tầng, 3 tầng hầm liên thông. | - Mật độ: 18 căn/sàn, 2155 căn hộ. | - Khối đế thương mại 4 tầng cao cấp (2 tầng văn phòng + 2 tầng shophouse). | - 9 thang máy/tầng. | - 4 tầng tiện ích, không xen kẽ căn hộ: Tầng 9 - 10 - 28 - 29. | - Tầm view triệu đô. | - Toàn cảnh công viên và mặt hồ riêng tư. | - Trung tâm triển lãm Grand Expo và Khách sạn Marriott. | - Bàn giao dự kiến: Q1/2028. | - Kết nối nhanh tới tiện ích trung tâm Vincom Global Gate: Grand Expo, Vincom MegaMall, công viên xứ sở thần tiên Grand World qua cầu đi bộ và hầm riêng của dự án. |  | Liên hệ em Mạnh trưởng phòng KD CĐT MIK: 0912 906 *** hỗ trợ tư vấn căn đẹp giá tốt.",26/03/2026,10/04/2026,Tin thường,Mr Mạnh,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-dong-hoi-imperia-signature-co-loa/tong-hop-quy-ep-gia-tot-the-cosmopolitan-m1-m2-m3-va-y4-y5-tang-500-trieu-chiet-khau-16-pr45170868
45447405,"Canaff bán căn hộ tòa SDU 143 Trần Phú, Hà Đông, 2n2wc tầng đẹp 4.6x tỷ, có thương lượng","4,68 tỷ","60,4 m²","77,48 triệu/m²",2 PN,2 phòng,Đông - Bắc,Tây - Nam,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,"Bán, Hà Nội, Hà Đông, Căn hộ chung cư tại SDU - 143 Trần Phú","Chính chủ mình cần bán gấp căn 2n2wc tòa SDU 143 Trần Phú, Hà Đông. Vị trí đẹp ngay ga tàu điện trên cao Văn Quán. Và gần kđt Văn Quán, tiện ích gì cũng có ( siêu thị Big C, trường học, bệnh viện, hồ điều hòa, công viên) | Làm việc quanh tuyến tàu điện trên cao đi lại quá tiện vừa nhanh vừa đỡ tốn sức mà tiết kiệm chi phí xăng dầu | Nhà đã có sổ hồng lâu dài. Diện tích 60.4m² trên sổ | Giá 4.68 tỷ khách nhận nhà ở được luôn, chỉ thiếu tivi, tủ lạnh máy giặt | Khách thiện chí gọi mình sdt 0849 833 *** để xem nhà.",01/04/2026,16/04/2026,Tin thường,Bùi Ngọc Hoàn,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-phu-phuong-van-quan-sdu-143-tran-phu/canaff-ban-toa-143-ha-ong-2n2wc-tang-ep-4-6x-ty-co-thuong-luong-pr45447405
37623239,"Góc 2 mặt tiền Võ Thị Sáu - Hồ Tri Tân - đối diện mầm non song ngữ star, thuận tiện KD, 14mx37m",12 tỷ,627 m²,"19,14 triệu/m²",,,,,,14 m,,Có sổ đỏ.,,,"Bán, Bà Rịa Vũng Tàu, Bà Rịa, Bán đất tại đường Võ Thị Sáu","Góc 2 mặt tiền siêu vip Võ Thị Sáu - Hồ Tri Tân - P. Long Toàn - TP Bà Rịa. | DT 627m² - ngang 14m x 37m - mặt tiền bám đường chính 23,6m sẵn 90m² thổ cư. |  | Làm coffee nhà hàng thì bao vip ạ. | Đối diện mầm non song ngữ Star. |  | Giá bán 12 tỷ TL. |  | LH 0985 738 *** Hiền lv chính chủ.",01/04/2026,16/04/2026,Tin thường,TRẦN THỊ HIỀN,https://batdongsan.com.vn/ban-dat-duong-vo-thi-sau-phuong-long-toan-1-103/goc-2-mat-tien-ho-tri-tan-doi-dien-mam-non-song-ngu-star-thuan-tien-kd-14mx-37m-pr37623239
45361900,"Bán tòa nhà phố Láng Hạ, Ba Đình, 65m², xây 8 tầng, thang máy, ô tô vào nhà 36 tỷ",36 tỷ,65 m²,"553,85 triệu/m²",,,,,,5 m,6 m,Sổ đỏ/ Sổ hồng,,,"Bán, Hà Nội, Ba Đình, Nhà riêng tại phố Láng Hạ","Mô tả |  | Bán tòa nhà phân lô ngõ 59 Láng Hạ Ba Đình, vị trí trung tâm, ô tô tránh vỉa hè rộng, khu vực dân trí cao, kinh doanh sầm uất. |  | Đây là khu vực có nhu cầu thuê cao, phù hợp đầu tư khai thác dòng tiền hoặc làm văn phòng. |  | Thông số |  | Diện tích: 60m² | Mặt tiền: 5m | Nhà 8 tầng thang máy | Giá bán: 35,8 tỷ |  | Thiết kế tối ưu khai thác |  | Tầng 13: Thông sàn + WC (phù hợp cho thuê) | Tầng 4: Thông sàn (có thể chia phòng) | Tầng 56: Duplex (phòng khách + bếp + làm việc) | Tầng 7: 1 phòng ngủ lớn | Tầng 8: Phòng thờ + sân phơi + sân vườn |  | Ưu điểm nổi bật |  | Ô tô tránh, vỉa hè rộng | Nhà xây mới ~1 năm | Thang máy, thiết kế hiện đại | Phù hợp vừa ở vừa cho thuê |  | Vị trí |  | Gần Hồ Hoàng Cầu Láng Hạ Thái Hà, giao thông thuận tiện, tiện ích đầy đủ. |  | Pháp lý |  | Sổ đỏ chính chủ, sẵn sàng giao dịch.",21/03/2026,05/04/2026,Tin thường,Văn Khá Trần,https://batdongsan.com.vn/ban-nha-rieng-pho-lang-ha-phuong-giang-vo-2/ban-toa-ba-inh-65m-8-tang-thang-may-o-to-vao-35-8-ty-pr45361900
45447410,BÁN NHANH CĂN HỘ 3 PHÒNG NGỦ CHUNG CƯ PARCSPRING,"5,7 tỷ",91 m²,"62,64 triệu/m²",3 PN,2 phòng,,,,,,,,,"Bán, Hồ Chí Minh, Quận 2, Căn hộ chung cư tại PARCSpring",BÁN NHANH CĂN HỘ 3 PHÒNG NGỦ CHUNG CƯ PARCSPRING |  | Địa chỉ: 537 Nguyễn duy trinh |  | Căn Hộ : Thiết kế 3 phòng ngủ và 2 nhà vệ sinh |  | Gi.á b.án: 5* tỷ | Liên hệ : 0938 978 *** để lấy hình thực tế,01/04/2026,16/04/2026,Tin thường,Hồ Hà,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-parcspring/ban-nhanh-3-phong-ngu-parcspring-pr45447410
